# Insolation data from five different pyranometers, facing in five different directions. ;;;;;;;;;;
# Contact: stephan.fuhrmann@gmx.net;;;;;;;;;;
;;;;;;;;;;
TIMESTAMP;N_mV_AVG;N_mV_STD;E_mV_AVG;E_mV_STD;S_mV_AVG;S_mV_STD;W_mV_AVG;W_mV_STD;TOP_mV_AVG;TOP_mV_STD
17.09.2019 20:00;0.742013;1.021609;0.402422;0.5445176;0.3342493;0.6563758;1.067359;1.073762;0.9577237;1.084938
17.09.2019 21:00;-0.265568;0.1849055;-0.1523709;0.2933753;-0.2943124;0.2025204;0.1823872;0.2577126;0.09004892;0.1872528
17.09.2019 22:00;-0.2612435;0.145651;-0.171449;0.3020073;-0.3055049;0.2435078;0.1996847;0.09911987;0.08089137;0.1769246
17.09.2019 23:00;-0.3538361;0.2620609;-0.1528796;0.2313585;-0.3538361;0.1976579;0.1221002;0.1868231;-0.000254378;0.1524341
18.09.2019 00:00;-0.4227719;0.2791874;-0.2009566;0.1693652;-0.3958082;0.2457358;0.05977819;0.3367718;-0.0239113;0.1259618
18.09.2019 01:00;-0.3411175;0.1562662;-0.2162191;0.2368589;-0.3902119;0.2659999;0.02747254;0.2770726;-0.02772693;0.1635179
18.09.2019 02:00;-0.3678268;0.1409258;-0.2029916;0.1428304;-0.4306575;0.2531171;0.1147233;0.2343927;-0.01806067;0.1428628
18.09.2019 03:00;-0.4324382;0.3176863;-0.2546298;0.2769842;-0.3986062;0.2015403;0.03052503;0.2635458;-0.02314818;0.1382218
18.09.2019 04:00;-0.4245525;0.2829884;-0.1910359;0.1542067;-0.4212457;0.1739571;0.0857245;0.2221574;-0.03357756;0.190523
18.09.2019 05:00;-0.3899575;0.2708603;-0.2299554;0.226549;-0.4212457;0.200925;0.07580386;0.2158261;-0.06359386;0.2471738
18.09.2019 06:00;-0.3576518;0.1726612;-0.2627698;0.2180831;-0.4342189;0.2473192;0.06766383;0.2415046;-0.05036633;0.1705105
18.09.2019 07:00;-0.3886856;0.335156;-0.1739928;0.2222292;-0.3746949;0.2227043;0.0796195;0.262499;0.01348189;0.1800524
18.09.2019 08:00;0.4774626;0.6402084;0.6010891;0.6952639;0.6860505;0.7233559;0.8834458;0.6938387;1.528796;1.256845
18.09.2019 09:00;3.463829;1.30284;4.023201;1.47509;4.910718;2.149277;4.461236;1.753419;8.143321;3.120677
18.09.2019 10:00;13.90925;3.567812;16.19176;4.169221;23.16928;5.741181;18.78283;4.482687;36.49727;9.20682
18.09.2019 11:00;21.38483;0.6773842;26.31794;0.9056119;33.77648;3.367082;25.52123;1.131366;51.68171;2.371227
18.09.2019 12:00;26.89868;2.251688;32.2548;2.423544;57.00832;11.10063;39.8362;7.479086;70.8054;9.557656
18.09.2019 13:00;31.04118;1.486822;30.98699;4.803415;82.8638;20.5339;74.5358;26.67048;98.82003;21.53595
18.09.2019 14:00;21.05541;1.949907;20.9211;0.6204653;70.89596;13.55619;131.5337;7.411942;124.4562;2.660533
18.09.2019 15:00;20.85878;1.175524;20.51054;0.3513455;41.41054;8.102148;152.3085;4.252434;116.5752;3.565046
18.09.2019 16:00;37.65494;6.768209;18.71008;0.643022;22.06885;3.863132;157.4169;1.803746;98.39774;6.717868
18.09.2019 17:00;61.36578;5.608578;16.56239;1.022984;16.20575;1.392953;143.3757;7.452814;73.26903;8.532246
18.09.2019 18:00;66.81424;8.877511;11.58934;1.935656;11.28893;1.607779;100.9723;21.31608;43.03192;9.635866
18.09.2019 19:00;10.4533;16.24041;3.584912;2.323276;4.041516;2.379934;13.08889;20.92745;8.393371;7.402128
18.09.2019 20:00;-0.1325296;0.3474752;0.05596258;0.4133826;0.009920699;0.4564737;0.3390824;0.4057278;0.4543144;0.5258777
18.09.2019 21:00;-0.4181932;0.2641519;-0.1981585;0.1457149;-0.4008957;0.2246042;0.08419824;0.2542404;-0.01577128;0.1226701
18.09.2019 22:00;-0.4270964;0.2241477;-0.2042634;0.1208888;-0.4377801;0.2262338;0.09768014;0.1460797;-0.0424807;0.1595668
18.09.2019 23:00;-0.4817871;0.3388529;-0.2457267;0.1914559;-0.4728839;0.2942343;0.1195564;0.2090124;-0.0404457;0.2147958
19.09.2019 00:00;-0.3958081;0.2188611;-0.3121186;0.3215703;-0.3897031;0.2094819;0.0732601;0.2640873;-0.0445157;0.2118193
19.09.2019 01:00;-0.3764756;0.2655953;-0.2332623;0.1538185;-0.3879225;0.1423673;0.1037852;0.180928;-0.02798131;0.1964299
19.09.2019 02:00;-0.3904662;0.1969258;-0.2444548;0.229877;-0.4237894;0.1820524;0.1106533;0.1324891;0.002289375;0.1360799
19.09.2019 03:00;-0.4286226;0.2823683;-0.2263941;0.204942;-0.4105619;0.2000634;0.1233721;0.1627515;0.0165344;0.1587178
19.09.2019 04:00;-0.3841067;0.2515179;-0.3451875;0.3054805;-0.3693531;0.201708;0.09895202;0.1764894;-0.02035004;0.1379736
19.09.2019 05:00;-0.3843612;0.242981;-0.2673486;0.2723621;-0.4227719;0.2280935;-0.005341895;0.3208983;-0.02060442;0.1310216
19.09.2019 06:00;-0.38487;0.1935613;-0.1828959;0.1835207;-0.4382888;0.2542036;0.08190884;0.1708441;-0.02263942;0.1102179
19.09.2019 07:00;-0.4039482;0.3098889;-0.1195564;0.1592032;-0.4321837;0.2623718;0.1215914;0.1764119;0.03357755;0.207832
19.09.2019 08:00;0.5728534;0.8016893;1.200906;1.023187;1.018519;1.026151;0.9684071;0.7294754;1.960726;1.601968
19.09.2019 09:00;8.03928;4.134181;18.68769;14.69468;32.49315;32.00817;9.320314;4.804351;24.15091;14.7928
19.09.2019 10:00;18.51293;2.000369;43.84007;16.76709;105.9087;46.69748;21.84118;1.108046;63.18659;14.80232
19.09.2019 11:00;18.27331;2.657976;26.16633;4.033842;98.70657;16.94221;31.36347;4.93366;70.17149;9.239339
19.09.2019 12:00;17.13803;1.884651;20.98724;1.650523;157.5825;23.7242;67.26017;14.34261;107.5115;18.78314
19.09.2019 13:00;18.01385;0.2605509;20.38336;0.450529;117.522;21.72588;103.5987;9.846149;124.9909;1.554458
19.09.2019 14:00;18.82022;0.3682217;20.2872;0.2705115;75.13639;8.693198;134.5074;7.893168;125.8909;1.085497
19.09.2019 15:00;19.19542;0.9230631;19.63346;0.5795209;48.31149;5.20205;156.0143;4.217063;117.5103;4.113538
19.09.2019 16:00;35.3274;7.067724;18.09372;0.4183297;23.31147;6.584584;162.9898;0.9771113;98.96474;6.498244
19.09.2019 17:00;61.67153;7.483972;16.24569;0.9099599;15.45025;1.2028;152.6319;5.727694;74.17612;7.799807
19.09.2019 18:00;79.69785;2.230976;12.35247;1.33702;11.15614;1.29894;123.0607;12.76358;46.00456;8.61993
19.09.2019 19:00;49.14559;26.44505;5.530883;2.579357;5.239878;2.287724;54.08275;31.06183;15.99945;8.547254
19.09.2019 20:00;0.6135533;1.223442;0.1795891;0.4716871;0.0132275;0.5605426;0.9691707;1.187861;0.6779109;0.9049473
19.09.2019 21:00;-0.3561255;0.2006053;-0.2197804;0.2043165;-0.4197194;0.2261653;0.1256614;0.1393931;-0.06537449;0.1975125
19.09.2019 22:00;-0.4029306;0.2742616;-0.2213066;0.2248915;-0.4085269;0.2344237;0.08775951;0.1692151;-0.02492881;0.2208582
19.09.2019 23:00;-0.3942819;0.2542355;-0.2253766;0.2018525;-0.3884313;0.1560565;0.09844325;0.141166;0.009411881;0.1121594
20.09.2019 00:00;-0.4220088;0.2439591;-0.2136753;0.1666809;-0.4263331;0.1723802;0.07834758;0.2041505;-0.02747255;0.184687
20.09.2019 01:00;-0.4637264;0.3263718;-0.2291922;0.2274661;-0.4342189;0.1958411;0.08801387;0.228978;-0.02391129;0.1703063
20.09.2019 02:00;-0.38894;0.2530619;-0.208079;0.249951;-0.4304031;0.2668076;0.09589951;0.1669856;-0.007376895;0.1438377
20.09.2019 03:00;-0.3647744;0.1293779;-0.2444548;0.2835777;-0.4332013;0.2157924;0.1025133;0.1510165;-0.04527883;0.1838055
20.09.2019 04:00;-0.3881769;0.2346224;-0.1834046;0.156332;-0.4649982;0.2720909;0.1594934;0.09406079;-0.009666278;0.1191379
20.09.2019 05:00;-0.3937731;0.1725588;-0.1923078;0.2146579;-0.4197194;0.229556;0.1098902;0.1985263;-0.02645505;0.2475772
20.09.2019 06:00;-0.3830894;0.1705879;-0.1561865;0.1200598;-0.4438851;0.2257838;0.1134514;0.1571711;-0.06868137;0.2567932
20.09.2019 07:00;-0.3215305;0.2693431;0.06893574;0.3769204;-0.1813697;0.5522144;0.1872203;0.1337792;0.1358365;0.2169338
20.09.2019 08:00;3.184526;2.257301;25.25515;19.64506;38.53202;32.53616;3.454164;2.049393;9.159041;7.317027
20.09.2019 09:00;9.622005;1.269707;55.56068;3.18268;117.8577;14.6711;9.240695;1.172303;36.84195;7.390577
20.09.2019 10:00;14.48693;1.3444;42.76585;14.65525;163.5341;14.53483;14.98398;2.172354;69.37376;9.880438
20.09.2019 11:00;15.46424;0.9508975;18.43738;1.280994;125.39;11.19051;33.3476;10.90661;93.18508;10.71871
20.09.2019 12:00;16.29351;0.7101882;18.39236;0.4705702;118.2487;6.847235;69.45567;9.914296;114.0932;4.743041
20.09.2019 13:00;18.42619;0.9880722;18.73526;0.8975457;93.18814;9.759347;101.0967;8.754488;118.759;7.382995
20.09.2019 14:00;20.23277;1.690798;19.50297;1.511255;69.65053;8.301192;129.1652;13.12974;118.1879;10.81491
20.09.2019 15:00;23.37862;1.18804;20.14831;1.216393;51.99611;11.99519;134.7704;15.11801;105.0609;13.30756
20.09.2019 16:00;32.34892;4.192172;17.97366;1.184216;27.38758;5.483702;119.5328;12.94896;80.41062;10.48885
20.09.2019 17:00;45.79267;13.0681;15.52911;3.830664;18.18021;4.10357;110.4063;41.81689;60.99337;22.2635
20.09.2019 18:00;68.6951;12.36276;13.24711;1.938675;13.30231;1.900009;103.9383;22.24295;43.93649;9.726774
20.09.2019 19:00;37.59566;20.97962;5.509263;2.737127;5.757024;2.502632;41.67713;24.56579;14.86824;7.905397
20.09.2019 20:00;0.7404869;1.351491;0.100987;0.4737698;0.07911075;0.5469829;1.118743;1.241876;0.7313295;0.9238999
20.09.2019 21:00;-0.3978432;0.2642058;-0.2846461;0.2458455;-0.4413413;0.2751391;0.1208283;0.1444787;-0.04095445;0.2037512
20.09.2019 22:00;-0.4077637;0.2446466;-0.2696379;0.2562963;-0.36045;0.1010133;0.1119252;0.2164135;-0.04731384;0.156511
20.09.2019 23:00;-0.3731687;0.2184448;-0.2365691;0.1550856;-0.4349819;0.2038085;0.1371083;0.1193178;-0.06079573;0.1917759
21.09.2019 00:00;-0.4136143;0.2586638;-0.2373322;0.2160142;-0.37266;0.1565754;0.07580384;0.1796179;-0.0279813;0.1791027
21.09.2019 01:00;-0.4263331;0.2786943;-0.2538667;0.275783;-0.365283;0.1461506;0.1147233;0.187435;-0.03866506;0.1327479
21.09.2019 02:00;-0.3754581;0.2344541;-0.2035003;0.1928293;-0.4667789;0.2068113;0.08089133;0.2019677;-0.05341884;0.1995737
21.09.2019 03:00;-0.3932644;0.2279922;-0.2261397;0.1787191;-0.4097988;0.2100807;0.1427046;0.1352213;-0.03764757;0.1491117
21.09.2019 04:00;-0.3777474;0.2465835;-0.2452179;0.2015167;-0.4075094;0.1791489;0.1088726;0.2140287;-0.02823568;0.1131839
21.09.2019 05:00;-0.4057288;0.2404077;-0.2309729;0.2150241;-0.4288769;0.1911922;0.08801387;0.1894514;-0.03510381;0.1542774
21.09.2019 06:00;-0.4253157;0.246455;-0.1849309;0.1451169;-0.4553319;0.2901374;0.1182845;0.1064965;-0.04527882;0.1784686
21.09.2019 07:00;-0.3121186;0.2390007;0.01831503;0.4391949;-0.1722122;0.5161809;0.1760278;0.1829906;0.08445263;0.29109
21.09.2019 08:00;3.142809;2.263119;28.32954;24.49801;44.82985;41.13897;3.175622;1.956792;8.514708;8.707859
21.09.2019 09:00;9.643117;1.235868;63.32345;1.69434;139.6816;14.16024;8.419572;0.9162337;40.14604;8.21952
21.09.2019 10:00;12.57581;0.5530281;41.35278;16.54576;138.3805;4.812751;11.28867;0.7952983;47.91974;29.3645
21.09.2019 11:00;13.55719;0.2918673;15.46476;0.358703;128.3078;1.514172;27.71243;11.93383;0.05138383;0.1461001
21.09.2019 12:00;13.94384;0.3488325;16.41357;0.3740128;118.1986;4.676244;66.23198;10.68508;1.24644;1.486862
21.09.2019 13:00;14.65202;0.2594332;16.89256;0.30218;97.11165;7.365942;103.688;10.37387;115.1802;30.44036
21.09.2019 14:00;14.95015;0.2446683;17.2843;0.225391;68.67857;8.803666;135.9031;8.046373;124.1016;1.090118
21.09.2019 15:00;15.48968;0.6367485;17.32246;0.2811923;38.33642;8.057451;157.4238;4.26943;115.2878;4.05444
21.09.2019 16:00;32.62568;7.310127;16.97447;0.3451509;18.08686;3.443796;165.1764;0.6218179;97.51836;6.167527
21.09.2019 17:00;60.35692;7.582352;15.3335;0.8678852;14.04381;0.9950726;154.7575;6.308558;72.42041;8.155675
21.09.2019 18:00;78.77142;2.68285;11.69262;1.289382;10.34163;1.170539;123.9373;11.65165;43.62284;8.198538
21.09.2019 19:00;48.74926;29.99882;5.256923;2.699876;4.745882;2.257145;54.64188;35.17319;14.73063;8.638706
21.09.2019 20:00;0.4527884;0.9589797;0.1844222;0.459571;0.01755189;0.5514103;0.8943842;0.9945697;0.5797218;0.7321051
21.09.2019 21:00;-0.2993999;0.1407161;-0.2599716;0.2560432;-0.2907512;0.1792167;0.09615387;0.2708156;0.05570821;0.151779
21.09.2019 22:00;-0.3487487;0.1962847;-0.1986672;0.198989;-0.3833437;0.1726329;0.1147233;0.2317106;-0.0475682;0.2434216
21.09.2019 23:00;-0.3945362;0.2704058;-0.2291922;0.176115;-0.4273507;0.2537287;0.07300573;0.3029537;-0.02314817;0.1300898
22.09.2019 00:00;-0.3736776;0.2176448;-0.2475072;0.2241581;-0.4131056;0.2293254;0.1086183;0.1780357;-0.04273508;0.2139259
22.09.2019 01:00;-0.4161581;0.2485476;-0.2676029;0.2444462;-0.4494814;0.3166673;0.1167583;0.1582655;-0.005596268;0.1878586
22.09.2019 02:00;-0.3856331;0.2454669;-0.1841678;0.1204311;-0.4591475;0.266713;0.08445262;0.2774881;-0.0590151;0.2322624
22.09.2019 03:00;-0.3846157;0.2244647;-0.2449636;0.2116936;-0.4268419;0.2417392;0.07147948;0.2363391;-0.01729754;0.168729
22.09.2019 04:00;-0.4105619;0.2503657;-0.2012109;0.2114193;-0.3800369;0.112526;0.07376885;0.1999947;-0.05748885;0.2291475
22.09.2019 05:00;-0.3942819;0.2352306;-0.2220697;0.2193139;-0.4075094;0.1968471;0.1131971;0.2169802;-0.02747255;0.1490162
22.09.2019 06:00;-0.3573973;0.1682871;-0.2233416;0.2338201;-0.4258244;0.2410754;0.03052502;0.2882962;-0.01475379;0.1893005
22.09.2019 07:00;-0.3403543;0.2381036;-0.08521573;0.3697533;-0.1834047;0.4333276;0.1167583;0.151958;0.1508446;0.2793235
22.09.2019 08:00;1.756716;1.148677;3.851498;1.941731;3.917636;2.174955;1.902982;0.9933217;4.676947;2.5437
22.09.2019 09:00;5.247255;1.026056;6.881107;0.6331884;7.133958;1.280432;5.625004;1.512586;11.85593;2.276039
22.09.2019 10:00;10.02265;1.435177;11.71018;2.324908;14.72961;2.950541;11.75799;1.562372;23.46359;4.462178
22.09.2019 11:00;15.72066;2.897057;18.2171;2.629716;23.80268;4.150134;19.17991;4.123737;35.63749;6.840024
22.09.2019 12:00;22.89659;1.390219;24.63524;1.620977;33.54754;2.996807;27.79026;2.838729;52.17291;4.344146
22.09.2019 13:00;21.30343;3.048439;24.71105;3.830677;38.27282;11.12302;29.51161;6.899735;51.33195;12.75299
22.09.2019 14:00;29.07384;1.409022;28.53787;2.194583;47.21716;8.962006;49.74846;10.07669;69.28297;10.48919
22.09.2019 15:00;27.65137;2.041145;27.06529;2.399013;43.79836;10.23606;60.00638;16.20984;71.92363;13.62265
22.09.2019 16:00;27.33162;3.20548;22.09403;4.170938;29.40859;7.37234;62.08413;24.00346;61.54919;16.7717
22.09.2019 17:00;23.83497;9.548549;15.71556;3.984577;17.63916;5.183596;37.01619;21.90969;37.96325;14.08695
22.09.2019 18:00;43.04235;24.69768;12.01466;2.172077;11.82718;1.616909;59.21478;36.62214;32.96452;9.622255
22.09.2019 19:00;23.29113;23.88627;4.1888;2.705181;4.450299;2.934784;26.98491;28.33037;10.52402;8.049116
22.09.2019 20:00;0.131512;0.6348441;0.03484945;0.3277836;-0.05367322;0.335932;0.4105618;0.522569;0.3619763;0.5235443
22.09.2019 21:00;-0.3286531;0.2805907;-0.1521165;0.1723825;-0.3283986;0.234227;0.2075703;0.1744029;0.04604195;0.2192089
22.09.2019 22:00;-0.3070312;0.293317;-0.1579671;0.2575228;-0.2701467;0.137879;0.211386;0.254566;0.0330688;0.1335846
22.09.2019 23:00;-0.2968561;0.2594992;-0.1681422;0.2744355;-0.3075399;0.2546575;0.1607652;0.2791341;0.03027068;0.2186946
23.09.2019 00:00;-0.3660462;0.3137242;-0.2589542;0.3170905;-0.3029611;0.1837603;0.1467746;0.1860128;0.05392758;0.1358698
23.09.2019 01:00;-0.4072551;0.265841;-0.1561865;0.1330955;-0.4601651;0.310169;0.1190477;0.1894193;-0.01856941;0.2016751
23.09.2019 02:00;-0.4375257;0.2839769;-0.2228329;0.1799684;-0.3998781;0.2039284;0.08623325;0.1689212;-0.05214695;0.1630138
23.09.2019 03:00;-0.4306577;0.3287659;-0.2111316;0.1645044;-0.390975;0.2377901;0.08012824;0.214557;-0.07147951;0.1721013
23.09.2019 04:00;-0.4548232;0.2853833;-0.2185085;0.1890027;-0.4321839;0.2562634;0.1025133;0.2106393;-0.06562886;0.261717
23.09.2019 05:00;-0.3838525;0.1535844;-0.2536123;0.2345187;-0.3838524;0.1936963;0.09691701;0.153736;-0.02849006;0.1341443
23.09.2019 06:00;-0.4184475;0.2059082;-0.179589;0.1974589;-0.4222632;0.2129957;0.07224259;0.1840779;-0.03942819;0.1808527
23.09.2019 07:00;-0.3785107;0.283924;-0.1854397;0.2234596;-0.3660462;0.2296066;0.1218458;0.2183571;-0.07504075;0.2290276
23.09.2019 08:00;0.1332927;0.3110944;0.4097987;0.259894;0.3619761;0.3944124;0.7069094;0.3582036;-0.05825198;0.203045
23.09.2019 09:00;1.13426;0.3150456;1.236773;0.372293;1.355312;0.5269498;1.561102;0.4826441;-0.04400695;0.1809342
23.09.2019 10:00;1.382276;0.8641401;1.423993;0.6812475;1.388635;0.7745361;1.666159;0.9751515;-0.06461135;0.2238683
23.09.2019 11:00;6.734589;1.943495;7.652376;2.691835;8.120173;2.67918;7.432341;1.88924;-0.05036633;0.1873274
23.09.2019 12:00;8.741102;1.906961;9.848145;1.827755;11.59748;2.704591;9.840769;1.991463;-0.1167583;0.263764
23.09.2019 13:00;11.68474;1.463448;12.9037;2.219342;14.81304;2.088414;12.37333;1.204407;-0.06486573;0.200217
23.09.2019 14:00;8.918911;1.164812;10.51435;1.379373;10.15772;1.308349;8.613662;1.096147;-0.02721817;0.2380023
23.09.2019 15:00;6.49929;0.9750448;6.818278;1.1285;7.316856;1.286269;7.095547;1.161958;-0.08572451;0.2187585
23.09.2019 16:00;7.396728;1.129526;8.047929;0.8157638;8.652325;1.168099;7.957881;1.089853;-0.06766386;0.2080668
23.09.2019 17:00;9.302001;0.6033524;9.85323;0.7307775;10.86412;0.5570543;10.28592;0.7055122;-0.05062071;0.1923419
23.09.2019 18:00;7.325506;3.054979;7.890218;3.166604;8.671911;3.556968;8.377856;3.829662;-0.0900489;0.2392812
23.09.2019 19:00;1.373119;0.3548765;1.508446;0.5988615;1.396266;0.5952876;1.525744;0.3731366;-0.00814002;0.1590886
23.09.2019 20:00;-0.231736;0.3682721;-0.0496032;0.2447499;-0.2548842;0.3663033;0.1569497;0.3907333;-0.04858571;0.2194037
23.09.2019 21:00;-0.4103075;0.2702241;-0.2467441;0.211872;-0.4097987;0.2468699;0.07249698;0.2424873;-0.04629632;0.1896685
23.09.2019 22:00;-0.4179388;0.2736648;-0.2971104;0.3337397;-0.4062376;0.2252467;0.03001627;0.2093057;-0.03663007;0.1335565
23.09.2019 23:00;-0.4382888;0.3356501;-0.2124035;0.2025626;-0.3968256;0.2351618;0.06944449;0.2545142;-0.006868138;0.1151427
24.09.2019 00:00;-0.3825806;0.2427472;-0.2454723;0.2117276;-0.4581302;0.2959581;0.1081095;0.1366342;-0.004324393;0.1445539
24.09.2019 01:00;-0.3797826;0.1937818;-0.185694;0.2052638;-0.3998781;0.1408183;0.07885636;0.2244364;-0.02798129;0.1752903
24.09.2019 02:00;-0.4446482;0.2874528;-0.1940884;0.1815341;-0.4194651;0.2073587;0.1007326;0.1646231;-0.06562886;0.2198245
24.09.2019 03:00;-0.4685595;0.2594225;-0.2019741;0.207992;-0.479752;0.294193;0.1304945;0.1730447;-0.07783888;0.2352889
24.09.2019 04:00;-0.4143775;0.2663128;-0.2037547;0.17377;-0.3675724;0.2042422;0.07351448;0.2528931;-0.0455332;0.1449134
24.09.2019 05:00;-0.4097988;0.223251;-0.2266485;0.264543;-0.4250613;0.2225718;0.1129427;0.1960531;-0.07097074;0.2219779
24.09.2019 06:00;-0.3759668;0.1302233;-0.2380954;0.2072409;-0.4482094;0.2604034;0.04884006;0.2305566;-0.05265571;0.1313353
24.09.2019 07:00;-0.3548537;0.2354691;-0.1872203;0.2451345;-0.3304337;0.2249136;0.09361014;0.1734937;-0.03815632;0.1409204
24.09.2019 08:00;0.6232197;0.4345144;0.8162907;0.4997749;1.19938;0.5791805;1.095595;0.5866261;-0.08521577;0.2750544
24.09.2019 09:00;5.56726;3.614835;6.630549;4.826406;8.170793;5.957498;6.344377;3.550628;-0.03484944;0.1855315
24.09.2019 10:00;16.80582;5.579082;26.09383;9.545308;91.35589;65.82613;15.31823;2.934212;-0.06283074;0.2181365
24.09.2019 11:00;22.31966;5.204503;26.58834;4.536443;91.44695;36.96458;32.88744;12.64104;-0.002289389;0.2959228
24.09.2019 12:00;24.6126;2.838625;27.5949;4.380657;89.56075;36.13837;62.56492;16.95179;90.31396;42.30937
24.09.2019 13:00;27.19502;2.245724;28.00902;2.072037;62.48121;15.47786;71.99993;13.65426;92.76842;15.5576
24.09.2019 14:00;30.01019;2.605608;30.5983;3.095784;38.48269;8.445994;61.47032;22.98849;79.86499;16.97194
24.09.2019 15:00;27.45703;2.437157;24.45413;3.876187;31.41714;8.333301;72.07903;30.39456;73.09148;21.22215
24.09.2019 16:00;19.71028;5.120797;19.06594;3.119495;17.05079;3.187299;23.71084;8.971834;40.95597;9.700307
24.09.2019 17:00;11.42095;1.049718;11.11824;0.9160885;10.43168;0.9619083;13.4178;1.449494;23.32063;4.611997
24.09.2019 18:00;9.590463;6.763764;7.119204;1.175972;7.086135;1.134022;11.1887;8.973597;6.039889;8.23384
24.09.2019 19:00;2.331097;1.78022;2.269282;1.41184;2.229855;1.432862;2.821025;1.92227;0.008903136;0.1253725
24.09.2019 20:00;-0.3258549;0.3956286;-0.08750515;0.1969963;-0.3169518;0.3231715;0.1444852;0.169624;-0.01475378;0.1460204
24.09.2019 21:00;-0.332723;0.1155929;-0.1976497;0.1714896;-0.3861419;0.1703966;0.1233721;0.1754038;-0.05291009;0.2166968
24.09.2019 22:00;-0.4253157;0.25899;-0.3169518;0.3094991;-0.4237894;0.2640221;0.1439765;0.1569486;-0.02187629;0.1959392
24.09.2019 23:00;-0.3955537;0.254817;-0.219526;0.234684;-0.4080182;0.1865916;0.1137058;0.1454732;-0.04070007;0.1945731
25.09.2019 00:00;-0.395045;0.2442183;-0.2307185;0.1645734;-0.3884313;0.1640142;0.08928574;0.2176685;-0.06206761;0.2065403
25.09.2019 01:00;-0.4192106;0.2862211;-0.183659;0.2525317;-0.4644894;0.2531673;0.1203195;0.152271;-0.05570822;0.185861
25.09.2019 02:00;-0.3706249;0.1459439;-0.2004478;0.2167327;-0.4298944;0.2442189;0.0442613;0.2427765;-0.0300163;0.1662136
25.09.2019 03:00;-0.3947906;0.2386437;-0.2047722;0.1130284;-0.3838524;0.1651793;0.1017502;0.2037164;-0.05316446;0.114163
25.09.2019 04:00;-0.3843612;0.1961594;-0.2452179;0.1841832;-0.3708794;0.1326845;0.08318074;0.2319606;-0.04375258;0.1529166
25.09.2019 05:00;-0.3769843;0.1654723;-0.2126578;0.1606283;-0.38894;0.1917557;0.06868134;0.2612746;-0.07682137;0.2050518
25.09.2019 06:00;-0.3833437;0.2199444;-0.1790803;0.151959;-0.4220088;0.1630979;0.09971515;0.2450807;-0.03561257;0.1868369
25.09.2019 07:00;-0.3968255;0.2164733;-0.2289378;0.1765886;-0.4222632;0.2002372;0.03688442;0.2582524;-0.01170127;0.1264233
25.09.2019 08:00;0.1393978;0.5498992;0.3538362;0.4509251;0.1767909;0.5070152;0.4942514;0.4313933;-0.1081096;0.2600502
25.09.2019 09:00;1.872458;0.6973683;2.225021;0.6044748;2.343052;0.6754047;2.275642;0.6435086;-0.07809328;0.2144569
25.09.2019 10:00;5.73871;1.423015;5.804083;1.489292;6.27137;1.67458;6.133499;1.362244;-0.01806066;0.1461937
25.09.2019 11:00;12.99553;4.297165;14.78354;5.523705;16.54534;6.876395;13.33868;4.7232;-0.1297315;0.3240847
25.09.2019 12:00;29.02831;5.152639;31.72494;6.49542;57.12788;20.66789;41.0852;10.37995;-0.01958692;0.2154323
25.09.2019 13:00;31.73384;3.441196;35.93028;2.847015;57.35123;21.67583;62.72186;19.31939;53.71544;48.83209
25.09.2019 14:00;28.05506;4.402238;30.49071;5.421488;44.94788;22.09694;71.01678;43.78285;85.64007;40.06317
25.09.2019 15:00;18.94486;8.0193;20.33019;7.254922;20.3541;9.031591;34.27073;22.23006;47.9495;23.59515
25.09.2019 16:00;7.05205;5.016323;6.626225;4.596188;7.134976;4.536994;7.32703;4.430267;13.98581;9.845551
25.09.2019 17:00;7.217394;3.801621;8.475788;3.16925;8.826828;3.078151;7.545029;3.482241;16.80557;7.224656
25.09.2019 18:00;5.180357;1.706694;4.502953;0.919698;4.11147;1.107047;5.486624;2.065745;9.579015;2.612719
25.09.2019 19:00;2.255293;1.169374;2.041617;0.9979922;1.963779;1.056888;2.617523;1.181542;4.552812;2.164793
25.09.2019 20:00;-0.2220698;0.4949031;-0.02772693;0.5081871;-0.2314816;0.4727459;0.2958387;0.5018019;0.3345037;0.8420218
25.09.2019 21:00;-0.4197194;0.2605008;-0.2426741;0.2303023;-0.3945362;0.153635;0.06232196;0.2845454;-0.02340254;0.1624692
25.09.2019 22:00;-0.4227719;0.3067388;-0.2617523;0.3108691;-0.3739319;0.1905168;0.05825194;0.2335298;-0.02111317;0.1263534
25.09.2019 23:00;-0.4209913;0.2739937;-0.3304337;0.295949;-0.390975;0.1777738;0.04604192;0.2265254;-0.07682139;0.2059769
26.09.2019 00:00;-0.4077638;0.2889296;-0.1681421;0.1290711;-0.4283682;0.1756598;0.05570821;0.265656;-0.07809327;0.2957163
26.09.2019 01:00;-0.4242981;0.3223338;-0.2737079;0.2325865;-0.4006413;0.1773919;0.007122489;0.3152671;-0.05062072;0.2837009
26.09.2019 02:00;-0.3584149;0.1978346;-0.2416566;0.2310339;-0.3978431;0.1591715;0.009411872;0.3054675;-0.05672573;0.2732388
26.09.2019 03:00;-0.4103075;0.2811246;-0.2449635;0.2666275;-0.4077638;0.2062435;0.1076008;0.1582311;-0.02976193;0.1326003
26.09.2019 04:00;-0.3835981;0.1846801;-0.2472529;0.219692;-0.3965712;0.2246322;0.03815629;0.3165702;-0.03841069;0.1357848
26.09.2019 05:00;-0.4133599;0.2772756;-0.1800978;0.148154;-0.3988606;0.2537968;0.05392755;0.2238527;-0.05036633;0.1722546
